   336.000000      -7.48536726E+11   8.64469709E+09
   337.000000      -7.53005756E+11   8.69630976E+09
   338.000000      -7.57488091E+11   8.74807603E+09
   339.000000      -7.61983730E+11   8.79999590E+09
   340.000000      -7.66492672E+11   8.85206938E+09
   341.000000      -7.71014918E+11   8.90429645E+09
   342.000000      -7.75550468E+11   8.95667712E+09
   343.000000      -7.80099322E+11   9.00921139E+09
   344.000000      -7.84661479E+11   9.06189926E+09
   345.000000      -7.89236941E+11   9.11474074E+09
   346.000000      -7.93825706E+11   9.16773581E+09
   347.000000      -7.98427775E+11   9.22088448E+09
   348.000000      -8.03043148E+11   9.27418675E+09
   349.000000      -8.07671824E+11   9.32764262E+09
   350.000000      -8.12313805E+11   9.38125210E+09
   351.000000      -8.16969089E+11   9.43501517E+09
   352.000000      -8.21637677E+11   9.48893184E+09
   353.000000      -8.26319569E+11   9.54300211E+09
   354.000000      -8.31014765E+11   9.59722598E+09
   355.000000      -8.35723264E+11   9.65160346E+09
   356.000000      -8.40445067E+11   9.70613453E+09
   357.000000      -8.45180174E+11   9.76081920E+09
   358.000000      -8.49928520E+11   9.81565747E+09
   359.000000      -8.54690169E+11   9.87064934E+09
   360.000000      -8.59465122E+11   9.92579482E+09
   361.000000      -8.64253379E+11   9.98109389E+09
   362.000000      -8.69054939E+11   1.00365466E+10
   363.000000      -8.73869804E+11   1.00921528E+10
   364.000000      -8.78697972E+11   1.01479127E+10
   365.000000      -8.83539444E+11   1.02038262E+10
   366.000000      -8.88394220E+11   1.02598932E+10
   367.000000      -8.93262299E+11   1.03161139E+10
   368.000000      -8.98143683E+11   1.03724882E+10
   369.000000      -9.03038370E+11   1.04290171E+10
   370.000000      -9.07946361E+11   1.04856996E+10
   371.000000      -9.12867656E+11   1.05425357E+10
   372.000000      -9.17802254E+11   1.05995254E+10
   373.000000      -9.22750157E+11   1.06566687E+10
   374.000000      -9.27711363E+11   1.07139656E+10
   375.000000      -9.32685873E+11   1.07714161E+10
   376.000000      -9.37673687E+11   1.08290202E+10
   377.000000      -9.42674805E+11   1.08867779E+10
   378.000000      -9.47689226E+11   1.09446892E+10
   379.000000      -9.52716952E+11   1.10027540E+10
   380.000000      -9.57757915E+11   1.10609725E+10
   381.000000      -9.62812183E+11   1.11193446E+10
   382.000000      -9.67879754E+11   1.11778703E+10
   383.000000      -9.72960629E+11   1.12365496E+10
   384.000000      -9.78054808E+11   1.12953825E+10
   385.000000      -9.83162290E+11   1.13543690E+10
   386.000000      -9.88283077E+11   1.14135091E+10
   387.000000      -9.93417167E+11   1.14728028E+10
   388.000000      -9.98564561E+11   1.15322501E+10
   389.000000      -1.00372526E+12   1.15918510E+10
   390.000000      -1.00889926E+12   1.16516055E+10
   391.000000      -1.01408657E+12   1.17115136E+10
   392.000000      -1.01928718E+12   1.17715753E+10
   393.000000      -1.02450109E+12   1.18317906E+10
   394.000000      -1.02972831E+12   1.18921595E+10
   395.000000      -1.03496883E+12   1.19526820E+10
   396.000000      -1.04022265E+12   1.20133581E+10
   397.000000      -1.04548978E+12   1.20741878E+10
   398.000000      -1.05077021E+12   1.21351711E+10
   399.000000      -1.05606395E+12   1.21963080E+10
   400.000000      -1.06137099E+12   1.22575985E+10
   401.000000      -1.06669126E+12   1.23190426E+10
   402.000000      -1.07202485E+12   1.23806403E+10
   403.000000      -1.07737173E+12   1.24423916E+10
   404.000000      -1.08273192E+12   1.25042964E+10
   405.000000      -1.08810541E+12   1.25663549E+10
   406.000000      -1.09349221E+12   1.26285670E+10
   407.000000      -1.09889231E+12   1.26909327E+10
   408.000000      -1.10430572E+12   1.27534520E+10
   409.000000      -1.10973249E+12   1.28161249E+10
   410.000000      -1.11517250E+12   1.28789514E+10
   411.000000      -1.12062589E+12   1.29419315E+10
   412.000000      -1.12609251E+12   1.30050652E+10
   413.000000      -1.13157236E+12   1.30683525E+10
   414.000000      -1.13706559E+12   1.31317934E+10
   415.000000      -1.14257206E+12   1.31953879E+10
   416.000000      -1.14809189E+12   1.32591360E+10
   417.000000      -1.15362497E+12   1.33230377E+10
   418.000000      -1.15917141E+12   1.33870930E+10
   419.000000      -1.16473109E+12   1.34513019E+10
   420.000000      -1.17030414E+12   1.35156644E+10
   421.000000      -1.17589043E+12   1.35801805E+10
   422.000000      -1.18149009E+12   1.36448502E+10
   423.000000      -1.18710298E+12   1.37096735E+10
   424.000000      -1.19272925E+12   1.37746504E+10
   425.000000      -1.19836875E+12   1.38397809E+10
   426.000000      -1.20402162E+12   1.39050650E+10
   427.000000      -1.20968774E+12   1.39705027E+10
   428.000000      -1.21536722E+12   1.40360940E+10
   429.000000      -1.22105994E+12   1.41018388E+10
   430.000000      -1.22676602E+12   1.41677373E+10
   431.000000      -1.23248535E+12   1.42337894E+10
   432.000000      -1.23821805E+12   1.42999951E+10
   433.000000      -1.24396398E+12   1.43663544E+10
   434.000000      -1.24972315E+12   1.44328673E+10
   435.000000      -1.25549570E+12   1.44995338E+10
   436.000000      -1.26128148E+12   1.45663539E+10
   437.000000      -1.26708063E+12   1.46333276E+10
   438.000000      -1.27289301E+12   1.47004549E+10
   439.000000      -1.27871877E+12   1.47677358E+10
   440.000000      -1.28455777E+12   1.48351703E+10
   441.000000      -1.29041013E+12   1.49027584E+10
   442.000000      -1.29627573E+12   1.49705001E+10
   443.000000      -1.30215471E+12   1.50383954E+10
   444.000000      -1.30804692E+12   1.51064443E+10
   445.000000      -1.31395250E+12   1.51746468E+10
   446.000000      -1.31987132E+12   1.52430029E+10
   447.000000      -1.32580350E+12   1.53115126E+10
   448.000000      -1.33174893E+12   1.53801759E+10
   449.000000      -1.33770772E+12   1.54489928E+10
   450.000000      -1.34367976E+12   1.55179633E+10
   451.000000      -1.34966516E+12   1.55870874E+10
   452.000000      -1.35566380E+12   1.56563651E+10
   453.000000      -1.36167581E+12   1.57257964E+10
   454.000000      -1.36770106E+12   1.57953812E+10
   455.000000      -1.37373955E+12   1.58651197E+10
   456.000000      -1.37979141E+12   1.59350118E+10
   457.000000      -1.38585650E+12   1.60050575E+10
   458.000000      -1.39193496E+12   1.60752568E+10
   459.000000      -1.39802667E+12   1.61456097E+10
   460.000000      -1.40413174E+12   1.62161162E+10
   461.000000      -1.41025005E+12   1.62867763E+10
   462.000000      -1.41638173E+12   1.63575900E+10
   463.000000      -1.42252664E+12   1.64285573E+10
   464.000000      -1.42868493E+12   1.64996782E+10
   465.000000      -1.43485646E+12   1.65709527E+10
   466.000000      -1.44104135E+12   1.66423808E+10
   467.000000      -1.44723948E+12   1.67139625E+10
   468.000000      -1.45345099E+12   1.67856978E+10
   469.000000      -1.45967573E+12   1.68575867E+10
   470.000000      -1.46591384E+12   1.69296292E+10
   471.000000      -1.47216518E+12   1.70018253E+10
   472.000000      -1.47842990E+12   1.70741750E+10
   473.000000      -1.48470786E+12   1.71466783E+10
   474.000000      -1.49099918E+12   1.72193362E+10
   475.000000      -1.49730374E+12   1.72921467E+10
   476.000000      -1.50362168E+12   1.73651108E+10
   477.000000      -1.50995285E+12   1.74382285E+10
   478.000000      -1.51629726E+12   1.75114998E+10
   479.000000      -1.52265504E+12   1.75849247E+10
   480.000000      -1.52902605E+12   1.76585032E+10
   481.000000      -1.53541044E+12   1.77322353E+10
   482.000000      -1.54180806E+12   1.78061210E+10
   483.000000      -1.54821906E+12   1.78801603E+10
   484.000000      -1.55464329E+12   1.79543532E+10
   485.000000      -1.56108089E+12   1.80286996E+10
   486.000000      -1.56753173E+12   1.81031997E+10
   487.000000      -1.57399594E+12   1.81778534E+10
   488.000000      -1.58047338E+12   1.82526607E+10
   489.000000      -1.58696420E+12   1.83276216E+10
   490.000000      -1.59346826E+12   1.84027361E+10
   491.000000      -1.59998568E+12   1.84780042E+10
   492.000000      -1.60651634E+12   1.85534259E+10
   493.000000      -1.61306037E+12   1.86290012E+10
   494.000000      -1.61961764E+12   1.87047301E+10
   495.000000      -1.62618828E+12   1.87806126E+10
   496.000000      -1.63277216E+12   1.88566487E+10
   497.000000      -1.63936941E+12   1.89328384E+10
   498.000000      -1.64597989E+12   1.90091817E+10
   499.000000      -1.65260362E+12   1.90856786E+10
   500.000000      -1.65924071E+12   1.91623291E+10
   501.000000      -1.66589104E+12   1.92391332E+10
   502.000000      -1.67255474E+12   1.93160909E+10
   503.000000      -1.67923168E+12   1.93932022E+10
   504.000000      -1.68592199E+12   1.94704671E+10
   505.000000      -1.69262553E+12   1.95478856E+10
   506.000000      -1.69934245E+12   1.96254577E+10
   507.000000      -1.70607260E+12   1.97031834E+10
   508.000000      -1.71281613E+12   1.97810627E+10
   509.000000      -1.71957289E+12   1.98590956E+10
   510.000000      -1.72634302E+12   1.99372820E+10
   511.000000      -1.73312639E+12   2.00156221E+10
   512.000000      -1.73992313E+12   2.00941158E+10
   513.000000      -1.74673311E+12   2.01727631E+10
   514.000000      -1.75355645E+12   2.02515640E+10
   515.000000      -1.76039304E+12   2.03305185E+10
   516.000000      -1.76724299E+12   2.04096266E+10
   517.000000      -1.77410618E+12   2.04888883E+10
   518.000000      -1.78098274E+12   2.05683036E+10
   519.000000      -1.78787254E+12   2.06478725E+10
   520.000000      -1.79477558E+12   2.07275950E+10
   521.000000      -1.80169199E+12   2.08074711E+10
   522.000000      -1.80862163E+12   2.08875008E+10
   523.000000      -1.81556465E+12   2.09676841E+10
   524.000000      -1.82252090E+12   2.10480210E+10
   525.000000      -1.82949052E+12   2.11285115E+10
   526.000000      -1.83647338E+12   2.12091576E+10
   527.000000      -1.84346962E+12   2.12899574E+10
   528.000000      -1.85047908E+12   2.13709107E+10
   529.000000      -1.85750192E+12   2.14520177E+10
